mission,setno,station,scientific_name,common_name,abundance,biomass_g,comments
BOF2017001,2017.017,C,Crangon septemspinosa,sand shrimp,11,29,NA
BOF2017001,2017.017,C,Dichelopandalus leptocerus,bristled longbeak,108,380,NA
BOF2017001,2017.017,C,Pandalus montagui,Montague shrimp,93,367,NA
BOF2017001,2017.018,D,Squalus acanthias,spiny dogfish,1,2537,NA
BOF2017001,2017.018,D,Scomber scombrus,mackerel,153,22848,NA
BOF2017001,2017.018,D,Alosa pseudoharengus,alewife,16,725,NA
BOF2017001,2017.018,D,Merluccius bilinearis,silver hake,138,9752,NA
BOF2017001,2017.018,D,Homarus americanus,American lobster,158,61149,NA
BOF2017001,2017.018,D,Myoxocephalus octodecemspinosus,longhorn sculpin,1,124,NA
BOF2017001,2017.018,D,Hemitripterus americanus,sea raven,1,614,NA
BOF2017001,2017.018,D,Cancer borealis,Jonah crab,4,630,NA
BOF2017001,2017.018,D,Hippoglossus hippoglossus,Atlantic halibut,1,140,NA
BOF2017001,2017.018,D,Osmerus mordax,smelt,2,146,NA
BOF2017001,2017.018,D,Gadus morhua,Atlantic cod,1,60,NA
BOF2017001,2017.018,D,Peprilus triacanthus,butterfish,1,18,NA
BOF2017001,2017.018,D,Triglops murrayi,moustache sculpin,1,14,NA
BOF2017001,2017.018,D,Placopecten magellanicus,deep sea scallop,3,6,NA
BOF2017001,2017.018,D,Pollachius virens,pollock,3,859,NA
BOF2017001,2017.018,D,Melanogrammus aeglefinus,haddock,427,17954,NA
BOF2017001,2017.018,D,Halichondria panicea,bread-crumb sponge,1,4,NA
BOF2017001,2017.018,D,Clupea harengus,herring,101,3646,NA
BOF2017001,2017.018,D,Alosa pseudoharengus,alewife,1,28,NA
BOF2017001,2017.018,D,Pseudopleuronectes americanus,winter flounder,135,7302,NA
BOF2017001,2017.019,D,Hippoglossoides platessoides,American plaice,25,1628,NA
BOF2017001,2017.019,D,Merluccius bilinearis,silver hake,252,22463,NA
BOF2017001,2017.019,D,Alosa pseudoharengus,alewife,366,14273,NA
BOF2017001,2017.019,D,Pseudopleuronectes americanus,winter flounder,37,6903,NA
BOF2017001,2017.019,D,Acipenser oxyrinchus,Atlantic sturgeon,1,35000,NA
BOF2017001,2017.019,D,Squalus acanthias,spiny dogfish,2,253,NA
BOF2017001,2017.019,D,Homarus americanus,American lobster,240,170902,NA
BOF2017001,2017.019,D,Scophthalmus aquosus,windowpane flounder,4,553,NA
BOF2017001,2017.019,D,Alosa sapidissima,shad,14,1752,NA
BOF2017001,2017.019,D,Clupea harengus,herring,3,103,NA
BOF2017001,2017.019,D,Glyptocephalus cynoglossus,witch flounder,1,20,NA
BOF2017001,2017.019,D,Gadus morhua,Atlantic cod,1,39,NA
BOF2017001,2017.019,D,Melanogrammus aeglefinus,haddock,1,40,NA
BOF2017001,2017.019,D,Doryteuthis pealeii,longfin inshore squid,1,262,NA
BOF2017001,2017.019,D,Pandalus borealis,northern shrimp,3,28,NA
BOF2017001,2017.019,D,Dichelopandalus leptocerus,bristled longbeak,8,48,NA
BOF2017001,2017.019,D,Pandalus montagui,Montague shrimp,40,155,NA
BOF2017001,2017.019,D,Peprilus triacanthus,butterfish,139,7234,NA
BOF2017001,2017.019,D,Urophycis chuss,red hake,3,267,NA
BOF2017001,2017.019,D,Urophycis tenuis,white hake,38,3478,NA
BOF2017001,2017.019,D,Scomber scombrus,mackerel,11,1746,NA
BOF2017001,2017.02,B,Pseudopleuronectes americanus,winter flounder,238,12609,NA
BOF2017001,2017.02,B,Scomber scombrus,mackerel,8,1220,NA
BOF2017001,2017.02,B,Urophycis tenuis,white hake,54,4293,NA
BOF2017001,2017.02,B,Alosa pseudoharengus,alewife,41,1915,NA
BOF2017001,2017.02,B,Myoxocephalus octodecemspinosus,longhorn sculpin,12,1116,NA
BOF2017001,2017.02,B,Homarus americanus,American lobster,228,159815,NA
BOF2017001,2017.02,B,Hemitripterus americanus,sea raven,1,260,NA
BOF2017001,2017.02,B,Leucoraja erinacea,little skate,2,36,NA
BOF2017001,2017.02,B,Cancer irroratus,rock crab,1,210,NA
BOF2017001,2017.02,B,Melanogrammus aeglefinus,haddock,9,380,NA
BOF2017001,2017.02,B,Hippoglossoides platessoides,American plaice,2,80,NA
BOF2017001,2017.02,B,Cucumaria frondosa,orange-footed sea cucumber,3,576,NA
BOF2017001,2017.02,B,Merluccius bilinearis,silver hake,38,5018,NA
BOF2017001,2017.02,B,Pandalus montagui,Montague shrimp,5,22,NA
BOF2017001,2017.02,B,Dichelopandalus leptocerus,bristled longbeak,130,609,NA
BOF2017001,2017.021,D,Homarus americanus,American lobster,231,135352,NA
BOF2017001,2017.021,D,Urophycis tenuis,white hake,8,500,NA
BOF2017001,2017.021,D,Pseudopleuronectes americanus,winter flounder,39,2943,NA
BOF2017001,2017.021,D,Peprilus triacanthus,butterfish,3,96,NA
BOF2017001,2017.021,D,Clupea harengus,herring,3,77,NA
BOF2017001,2017.021,D,Melanogrammus aeglefinus,haddock,1,29,NA
BOF2017001,2017.021,D,Osmerus mordax,smelt,1,27,NA
BOF2017001,2017.021,D,Hippoglossoides platessoides,American plaice,1,158,NA
BOF2017001,2017.021,D,Gadus morhua,Atlantic cod,2,66,NA
BOF2017001,2017.021,D,Scophthalmus aquosus,windowpane flounder,5,266,NA
BOF2017001,2017.021,D,Alosa pseudoharengus,alewife,29,793,NA
BOF2017001,2017.021,D,Merluccius bilinearis,silver hake,18,2021,NA
BOF2017001,2017.022,C,Cyclopterus lumpus,lumpfish,1,366,NA
BOF2017001,2017.022,C,Homarus americanus,American lobster,92,74072,NA
BOF2017001,2017.022,C,Myoxocephalus octodecemspinosus,longhorn sculpin,7,934,NA
BOF2017001,2017.022,C,Scophthalmus aquosus,windowpane flounder,11,858,NA
BOF2017001,2017.022,C,Cancer irroratus,rock crab,3,604,NA
BOF2017001,2017.022,C,Cancer borealis,Jonah crab,2,394,NA
BOF2017001,2017.022,C,Asterias rubens,northern sea star,4,956,NA
BOF2017001,2017.022,C,Strongylocentrotus droebachiensis,green sea urchin,2,96,NA
BOF2017001,2017.022,C,Suberites ficus,fig sponge,1,85,NA
BOF2017001,2017.022,C,Hippoglossoides platessoides,American plaice,5,72,NA
BOF2017001,2017.022,C,Peprilus triacanthus,butterfish,6,90,NA
BOF2017001,2017.022,C,Pseudopleuronectes americanus,winter flounder,683,51908,NA
BOF2017001,2017.022,C,Gadus morhua,Atlantic cod,1,22,NA
BOF2017001,2017.022,C,Melanogrammus aeglefinus,haddock,1,27,NA
BOF2017001,2017.022,C,Urophycis tenuis,white hake,90,7446,NA
BOF2017001,2017.022,C,Merluccius bilinearis,silver hake,281,26700,NA
BOF2017001,2017.022,C,Scomber scombrus,mackerel,11,1898,NA
BOF2017001,2017.022,C,Alosa pseudoharengus,alewife,785,31411,NA
